time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-10-14T20:12:33.640,40.4201667,-125.899,7.912,2.69,md,22,326,1.192,0.34,nc,nc72087576,2017-02-01T17:38:50.884,"139km W of Ferndale, California",earthquake,18.48,17.88,0.064,12,reviewed,nc,nc
2013-10-15T06:48:53.400,40.4006667,-125.4605,22.899,3.26,ml,34,255,0.8595,0.26,nc,nc72087771,2017-02-01T17:43:20.278,"103km W of Ferndale, California",earthquake,3.16,10.86,0.186,20,reviewed,nc,nc
2013-10-18T20:36:36.080,40.326,-124.3258333,26.681,2.92,md,23,211,0.03153,0.17,nc,nc72090371,2017-02-01T18:44:50.850,"26km SW of Rio Dell, California",earthquake,0.78,0.64,0.134,64,reviewed,nc,nc
2013-10-26T11:36:43.010,40.5758333,-124.5415,24.059,2.69,md,56,237,0.1847,0.11,nc,nc72095851,2017-02-01T20:08:39.930,"23km W of Ferndale, California",earthquake,0.49,0.55,0.202,58,reviewed,nc,nc
2013-10-27T22:33:19.810,40.297,-124.507,19.521,2.98,ml,26,255,0.1721,0.14,nc,nc72096591,2017-02-01T20:19:05.667,"37km SSW of Ferndale, California",earthquake,0.89,0.36,0.194,20,reviewed,nc,nc
2013-11-01T03:00:10.730,40.2933333,-124.5073333,19.171,2.54,md,27,234,0.173,0.12,nc,nc72099381,2017-02-01T21:01:06.630,"37km SSW of Ferndale, California",earthquake,0.66,0.29,0.146,47,reviewed,nc,nc
2013-11-07T09:55:09.480,40.3746667,-125.2531667,6.941,2.79,md,22,309,0.7054,0.29,nc,nc72102686,2017-02-01T21:56:55.466,"86km WSW of Ferndale, California",earthquake,11.28,10.76,0.113,42,reviewed,nc,nc
2013-11-09T16:19:47.140,40.416,-124.625,23.631,2.59,md,41,234,0.227,0.17,nc,nc72104256,2017-02-01T22:23:44.770,"35km WSW of Ferndale, California",earthquake,0.86,1.04,0.272,47,reviewed,nc,nc
2013-11-14T21:20:09.800,40.3508333,-124.6206667,21.291,2.64,md,28,256,0.2495,0.13,nc,nc72107726,2017-02-01T23:16:17.143,"39km SW of Ferndale, California",earthquake,0.83,0.41,0.142,47,reviewed,nc,nc
2013-11-17T22:45:09.530,40.3058333,-124.5608333,16.791,3.65,mw,40,234,0.2117,0.14,nc,nc72109096,2017-03-17T22:57:54.666,"39km SW of Ferndale, California",earthquake,0.46,0.34,,5,reviewed,nc,nc
2013-11-26T05:48:20.710,40.3011667,-124.4088333,8.951,2.65,md,19,244,0.0973,0.12,nc,nc72109965,2017-02-02T00:47:54.610,"32km SSW of Ferndale, California",earthquake,0.72,0.43,0.155,42,reviewed,nc,nc
2013-12-03T08:25:46.720,40.3178333,-124.5733333,20.701,2.75,md,40,231,0.2207,0.21,nc,nc72113545,2017-02-02T01:49:21.350,"38km SW of Ferndale, California",earthquake,0.75,0.27,0.183,54,reviewed,nc,nc
2013-12-04T08:44:13.970,40.2945,-124.5055,20.261,2.64,md,25,242,0.1712,0.11,nc,nc72114295,2017-02-02T01:57:15.531,"37km SSW of Ferndale, California",earthquake,0.68,0.28,0.17,45,reviewed,nc,nc
2013-12-12T15:01:10.320,40.3758333,-125.5795,22.772,2.62,md,22,307,0.9523,0.2,nc,nc72119625,2017-02-02T03:09:02.684,"113km W of Ferndale, California",earthquake,4.74,15.23,0.126,17,reviewed,nc,nc
2013-12-16T16:56:21.970,40.3091667,-124.4801667,10.001,2.58,md,13,271,0.1505,0.09,nc,nc72122005,2017-02-02T03:49:25.205,"34km SSW of Ferndale, California",earthquake,0.62,0.59,0.175,25,reviewed,nc,nc
2013-12-17T16:51:19.110,40.4023333,-125.039,0.791,2.9,md,51,281,0.5396,0.33,nc,nc72125946,2017-02-02T03:58:28.351,"68km WSW of Ferndale, California",earthquake,1.51,2.74,0.173,58,reviewed,nc,nc
2013-12-24T10:28:49.840,40.5145,-124.8226667,9.819,4.3,mw,45,228,0.3721,0.16,nc,nc72129596,2017-03-17T23:01:57.962,"47km W of Ferndale, California",earthquake,1.03,0.98,,6,reviewed,nc,nc
2014-01-02T06:23:09.700,40.29,-124.4526667,20.031,4.02,mw,24,249,0.1324,0.09,nc,nc72134626,2017-03-17T23:02:15.666,"35km SSW of Ferndale, California",earthquake,0.65,0.28,,5,reviewed,nc,nc
2014-01-03T16:54:26.970,40.3166667,-124.5655,19.401,2.63,md,36,235,0.2144,0.21,nc,nc72135571,2017-02-02T19:39:54.340,"38km SW of Ferndale, California",earthquake,0.77,0.36,0.153,37,reviewed,nc,nc
2014-01-11T04:27:14.060,40.376,-125.1085,23.671,2.72,md,18,294,0.5964,0.28,nc,nc72140341,2017-02-02T21:08:12.945,"74km WSW of Ferndale, California",earthquake,3.2,18.49,0.198,17,reviewed,nc,nc
2014-01-11T05:15:08.390,40.3008333,-124.5196667,19.111,2.77,md,29,233,0.1811,0.11,nc,nc72140381,2017-02-02T21:08:40.430,"37km SW of Ferndale, California",earthquake,0.71,0.31,0.181,64,reviewed,nc,nc
2014-01-18T04:05:38.390,40.4533333,-124.5,19.934,2.75,md,32,231,0.1261,0.11,nc,nc72142395,2017-02-02T22:53:18.220,"24km SW of Ferndale, California",earthquake,0.57,0.19,0.196,59,reviewed,nc,nc
2014-01-22T13:09:06.080,40.4181667,-124.2191667,27.274,2.65,md,19,95,0.07477,0.06,nc,nc72144950,2017-02-02T23:33:49.770,"13km SW of Rio Dell, California",earthquake,0.41,0.63,0.205,56,reviewed,nc,nc
2014-01-23T04:10:41.190,40.411,-125.3411667,23.362,4.63,mw,107,240,0.7676,0.27,nc,nc72145230,2017-03-17T23:03:55.634,"93km W of Ferndale, California",earthquake,1.08,8.76,,5,reviewed,nc,nc
2014-01-23T04:14:44.690,40.2853333,-125.245,23.415,2.95,ml,17,314,0.718,0.2,nc,nc72145240,2017-02-02T23:38:56.271,"89km WSW of Ferndale, California",earthquake,3.45,17.82,0.105,7,reviewed,nc,nc
2014-01-30T01:45:18.300,40.4935,-126.1768,2.6,3.2,ml,,309,1.401,0.66,us,usc000mmn4,2017-02-03T00:37:09.514,"162km W of Ferndale, California",earthquake,,9.9,0.2,7,reviewed,nc,nc
2014-02-04T05:19:20.000,40.1885,-126.3915,6.7,2.9,ml,,331,1.59,1.39,us,usc000mpgu,2017-02-03T01:24:04.048,"185km WSW of Ferndale, California",earthquake,,9.1,0.048,10,reviewed,nc,nc
2014-02-06T02:55:42.070,40.2918333,-124.5098333,13.627,3.56,mw,24,235,0.1748,0.09,nc,nc72157001,2017-03-17T23:04:22.428,"37km SSW of Ferndale, California",earthquake,0.59,0.26,,5,reviewed,nc,nc
2014-02-07T16:06:41.050,40.5511,-126.9936,13.18,3.2,ml,,245,2.269,1.23,us,usc000mk86,2017-02-03T02:29:23.553,"231km W of Ferndale, California",earthquake,,12.9,0.066,32,reviewed,us,us
2014-02-09T08:44:27.230,40.5043333,-125.5231667,2.012,2.72,md,23,309,0.9036,0.3,nc,nc72160511,2017-02-03T03:06:40.250,"106km W of Ferndale, California",earthquake,16.25,10.73,0.176,26,reviewed,nc,nc
2014-02-10T19:09:49.970,40.3805,-125.6898333,21.752,3.37,ml,61,258,1.036,0.28,nc,nc72161976,2017-02-03T03:30:34.113,"122km W of Ferndale, California",earthquake,3.1,25.11,0.236,19,reviewed,nc,nc
2014-02-15T19:17:15.200,40.6464,-127.1811,10,3,ml,,261,2.4,0.67,us,usc000nfdf,2014-04-30T21:18:22.000,"246km W of Ferndale, California",earthquake,,2,0.081,22,reviewed,us,us
2014-02-19T10:01:52.320,40.4076667,-124.7876667,16.454,2.58,md,46,265,0.3495,0.22,nc,nc72170726,2017-02-03T06:03:13.852,"48km WSW of Ferndale, California",earthquake,0.97,0.86,0.257,37,reviewed,nc,nc
2014-02-21T09:03:02.480,40.3443333,-124.3455,30.124,3.08,ml,24,217,0.04865,0.13,nc,nc72172021,2017-02-03T06:25:50.720,"26km SW of Rio Dell, California",earthquake,0.71,0.47,0.218,23,reviewed,nc,nc
2014-02-25T13:10:30.680,40.3351667,-124.6133333,21.475,2.56,md,29,258,0.2514,0.2,nc,nc72174681,2017-02-03T07:15:19.296,"39km SW of Ferndale, California",earthquake,1.11,0.53,0.169,30,reviewed,nc,nc
2014-03-02T02:56:37.050,40.3068333,-124.4995,6.105,2.81,md,23,242,0.1649,0.11,nc,nc72177611,2017-02-03T08:01:46.763,"35km SSW of Ferndale, California",earthquake,0.43,0.47,0.216,26,reviewed,nc,nc
2014-03-02T03:01:25.420,40.31,-124.4926667,6.535,2.96,ml,27,241,0.1595,0.18,nc,nc72177626,2017-02-03T08:02:03.948,"35km SSW of Ferndale, California",earthquake,0.6,0.36,0.148,16,reviewed,nc,nc
2014-03-02T18:59:54.000,40.473,-124.7421667,22.294,2.62,md,38,240,0.3081,0.24,nc,nc72177996,2017-02-03T08:08:50.808,"42km WSW of Ferndale, California",earthquake,0.74,1.82,0.126,29,reviewed,nc,nc
2014-03-04T05:12:20.150,40.6618333,-124.9758333,23.154,2.57,md,12,288,0.5207,0.19,nc,nc72178681,2017-02-03T08:20:12.324,"60km W of Ferndale, California",earthquake,3.62,14.19,0.189,24,reviewed,nc,nc
2014-03-07T11:25:52.450,40.2985,-124.6526667,23.094,2.7,md,25,270,0.282,0.09,nc,nc72180476,2017-02-03T08:47:42.838,"45km SW of Ferndale, California",earthquake,0.55,0.68,0.149,28,reviewed,nc,nc
2014-03-08T20:07:25.940,40.2891667,-124.3961667,19.825,2.84,md,19,240,0.09189,0.09,nc,nc72181116,2017-02-03T08:58:38.569,"33km SW of Rio Dell, California",earthquake,0.78,0.27,0.153,59,reviewed,nc,nc
2014-03-08T20:51:53.940,40.4336667,-124.5645,21.334,2.59,md,33,235,0.1784,0.18,nc,nc72181141,2017-02-03T08:59:30.590,"29km WSW of Ferndale, California",earthquake,0.75,0.43,0.17,46,reviewed,nc,nc
2014-03-10T05:27:40.690,40.6583,-125.201,10,4.3,ml,,231,0.904,1.24,us,usc000n68h,2014-05-15T02:24:03.000,"79km W of Ferndale, California",earthquake,,2,0.053,48,reviewed,us,us
2014-03-10T05:32:14.180,40.6521667,-125.405,10.696,3.39,ml,38,253,0.9153,0.24,nc,nc72182081,2017-02-03T09:14:47.597,"96km W of Ferndale, California",earthquake,2.9,21.36,0.179,19,reviewed,nc,nc
2014-03-10T05:36:39.520,40.574,-125.3506667,17.236,3.79,ml,22,272,0.8514,0.29,nc,nc72182086,2017-02-03T09:14:54.048,"92km W of Ferndale, California",earthquake,5.66,7.27,0.194,40,reviewed,nc,nc
2014-03-10T05:43:26.270,40.4813333,-125.1076667,1.104,2.93,ml,27,292,0.6477,0.15,nc,nc72182101,2017-02-03T09:15:05.954,"72km W of Ferndale, California",earthquake,0.82,0.55,0.113,11,reviewed,nc,nc
2014-03-10T05:51:10.900,40.6211667,-125.3605,18.726,4.35,ml,73,241,0.873,0.15,nc,nc72182106,2017-03-17T23:10:07.487,"92km W of Ferndale, California",earthquake,0.99,3.08,0.168,60,reviewed,nc,nc
2014-03-10T06:13:07.730,40.5936667,-125.33,17.532,2.61,md,14,303,0.8423,0.26,nc,nc72182126,2017-02-03T09:15:43.637,"90km W of Ferndale, California",earthquake,1.45,31.61,0.202,19,reviewed,nc,nc
2014-03-10T06:21:15.850,40.571,-125.3666667,9.532,3.22,ml,33,251,0.8622,0.25,nc,nc72182131,2017-02-03T09:15:49.065,"93km W of Ferndale, California",earthquake,2.89,31.61,0.167,13,reviewed,nc,nc
2014-03-10T06:26:29.850,40.5126667,-125.019,-0.121,2.63,md,27,299,0.5919,0.19,nc,nc72182141,2017-02-03T09:16:00.549,"64km W of Ferndale, California",earthquake,1.11,0.81,0.209,18,reviewed,nc,nc
2014-03-10T06:30:03.510,40.5523333,-125.1645,10.764,2.55,md,22,320,0.7099,0.27,nc,nc72182146,2017-02-03T09:16:15.468,"76km W of Ferndale, California",earthquake,12.21,12.96,0.239,19,reviewed,nc,nc
2014-03-10T06:41:49.380,40.5011667,-125.1023333,0.093,2.78,md,28,278,0.6495,0.18,nc,nc72182156,2017-02-03T09:16:26.313,"71km W of Ferndale, California",earthquake,1.13,0.53,0.176,29,reviewed,nc,nc
2014-03-10T06:47:17.650,40.521,-125.2426667,20.535,3.03,ml,17,290,0.7577,0.15,nc,nc72182161,2017-02-03T09:16:31.560,"83km W of Ferndale, California",earthquake,6.23,8.42,0.2,7,reviewed,nc,nc
2014-03-10T06:51:19.940,40.56,-125.437,19.466,2.93,md,15,296,0.9108,0.19,nc,nc72182166,2017-02-03T09:16:36.606,"99km W of Ferndale, California",earthquake,6.64,10.84,0.178,28,reviewed,nc,nc
2014-03-10T06:58:44.410,40.5678333,-125.0586667,-0.357,2.68,md,30,306,0.6396,0.12,nc,nc72182171,2017-02-03T09:16:41.720,"67km W of Ferndale, California",earthquake,1.5,0.64,0.186,26,reviewed,nc,nc
2014-03-10T07:15:36.100,40.6836667,-125.1208333,9.104,2.99,md,26,283,0.7333,0.19,nc,nc72182176,2017-02-03T09:16:47.714,"73km W of Ferndale, California",earthquake,3.92,3.7,0.181,36,reviewed,nc,nc
2014-03-10T07:37:05.600,40.4388333,-125.2541667,4.431,2.91,md,14,322,0.7495,0.16,nc,nc72182186,2017-02-03T09:17:02.462,"85km W of Ferndale, California",earthquake,11.38,9.79,0.119,17,reviewed,nc,nc
2014-03-10T07:44:05.070,40.5388333,-125.0658333,0.223,2.72,md,11,330,0.6342,0.12,nc,nc72182191,2017-02-03T09:17:13.090,"68km W of Ferndale, California",earthquake,2.26,0.79,0.14,28,reviewed,nc,nc
2014-03-10T08:47:33.160,40.5825,-125.3051667,23.652,2.84,md,20,285,0.8207,0.23,nc,nc72182221,2017-02-03T09:17:45.664,"88km W of Ferndale, California",earthquake,2.53,18.53,0.162,22,reviewed,nc,nc
2014-03-10T09:36:18.970,40.6291667,-125.3566667,24.736,2.69,md,20,287,0.873,0.22,nc,nc72182261,2017-02-03T09:18:30.524,"92km W of Ferndale, California",earthquake,1.95,17.25,0.171,14,reviewed,nc,nc
2014-03-10T09:41:51.220,40.6563333,-125.015,3.654,2.51,md,30,291,0.6495,0.17,nc,nc72182271,2017-02-03T09:18:35.591,"64km W of Ferndale, California",earthquake,1.2,1.16,0.213,25,reviewed,nc,nc
2014-03-10T09:56:23.800,40.5201667,-125.0406667,1.813,2.65,md,29,289,0.6099,0.24,nc,nc72182286,2017-02-03T09:19:30.320,"66km W of Ferndale, California",earthquake,1.74,0.96,0.156,23,reviewed,nc,nc
2014-03-10T10:46:22.570,40.6611667,-125.298,21.532,3.46,mw,73,238,0.8441,0.14,nc,nc72182311,2017-02-03T09:20:21.240,"88km W of Ferndale, California",earthquake,1.09,3.87,,3,reviewed,nc,nc
2014-03-10T12:41:01.110,40.6013333,-125.3248333,23.842,3.05,ml,40,264,0.8414,0.34,nc,nc72182356,2017-02-03T09:21:17.434,"89km W of Ferndale, California",earthquake,2.36,19.61,0.153,10,reviewed,nc,nc
2014-03-10T12:41:35.510,40.6186667,-125.388,24.656,2.8,md,19,280,0.8919,0.23,nc,nc71080754,2017-02-03T09:21:22.563,"95km W of Ferndale, California",earthquake,3.8,18.48,0.087,12,reviewed,nc,nc
2014-03-10T13:06:52.670,40.543,-125.081,4.543,2.61,md,27,268,0.6468,0.21,nc,nc72182366,2017-02-03T09:21:45.745,"69km W of Ferndale, California",earthquake,1.34,0.95,0.147,33,reviewed,nc,nc
2014-03-10T13:58:40.700,40.6855,-125.2918333,22.152,3.28,ml,44,247,0.7559,0.24,nc,nc72182391,2017-02-03T09:22:07.404,"87km W of Ferndale, California",earthquake,1.94,6.08,0.114,14,reviewed,nc,nc
2014-03-10T14:42:56.290,40.6568333,-125.3245,22.802,2.98,ml,44,265,0.773,0.19,nc,nc72182421,2017-02-03T09:22:55.432,"90km W of Ferndale, California",earthquake,2.66,10.06,0.195,11,reviewed,nc,nc
2014-03-10T15:00:14.800,40.4866667,-125.154,-0.366,2.98,md,42,279,0.6225,0.17,nc,nc72182446,2017-02-03T09:23:17.906,"76km W of Ferndale, California",earthquake,1.18,0.69,0.171,32,reviewed,nc,nc
2014-03-10T15:16:29.320,40.4483333,-124.8753333,7.434,3.65,mw,79,244,0.4108,0.26,nc,nc72182456,2017-02-03T09:23:35.350,"53km WSW of Ferndale, California",earthquake,0.59,0.96,,4,reviewed,nc,nc
2014-03-10T15:44:03.620,40.6586667,-125.3021667,23.372,2.94,md,14,300,0.7568,0.19,nc,nc72182466,2017-02-03T09:23:46.946,"88km W of Ferndale, California",earthquake,3.42,15.8,0.164,24,reviewed,nc,nc
2014-03-10T18:59:48.110,40.5818333,-125.3621667,22.392,2.9,md,24,287,0.7874,0.21,nc,nc72182546,2017-02-03T09:25:19.552,"92km W of Ferndale, California",earthquake,5.22,13.85,0.161,27,reviewed,nc,nc
2014-03-10T19:44:56.050,40.5921667,-125.3665,23.569,2.91,md,24,279,0.7919,0.25,nc,nc72182551,2017-02-03T09:25:25.572,"93km W of Ferndale, California",earthquake,3.2,15.54,0.165,36,reviewed,nc,nc
2014-03-10T20:54:58.300,40.506,-125.2348333,4.604,2.73,md,17,310,0.6847,0.26,nc,nc72182586,2017-02-03T09:25:50.735,"82km W of Ferndale, California",earthquake,12.82,10.97,0.196,18,reviewed,nc,nc
2014-03-11T00:14:29.450,40.5466667,-125.2965,17.752,2.78,md,24,303,0.7342,0.17,nc,nc72182661,2017-02-03T09:26:58.787,"87km W of Ferndale, California",earthquake,5.64,7.85,0.185,35,reviewed,nc,nc
2014-03-11T01:55:03.610,40.6376667,-125.1258333,13.184,2.52,md,23,301,0.6216,0.15,nc,nc72182666,2017-02-03T09:27:04.537,"73km W of Ferndale, California",earthquake,7.79,9.28,0.247,29,reviewed,nc,nc
2014-03-11T01:55:55.640,40.6721667,-125.3588333,24.289,2.81,md,24,263,0.8018,0.21,nc,nc72182671,2017-02-03T09:27:09.721,"93km W of Ferndale, California",earthquake,1.56,31.61,0.218,34,reviewed,nc,nc
2014-03-11T09:47:02.480,40.5721667,-125.2805,17.467,2.83,md,23,295,0.7243,0.2,nc,nc72182791,2017-02-03T09:29:52.502,"86km W of Ferndale, California",earthquake,5.22,6.73,0.162,36,reviewed,nc,nc
2014-03-11T19:21:41.420,40.6455,-125.3065,23.182,3.14,ml,47,255,0.7568,0.22,nc,nc72183006,2017-02-03T09:32:15.079,"88km W of Ferndale, California",earthquake,1.81,10.93,0.116,14,reviewed,nc,nc
2014-03-11T23:14:26.890,40.5281667,-125.2616667,23.446,2.83,md,21,285,0.7063,0.21,nc,nc72183066,2017-02-03T09:33:19.439,"84km W of Ferndale, California",earthquake,3.17,16,0.18,32,reviewed,nc,nc
2014-03-12T04:12:07.770,40.591,-125.339,23.852,2.97,md,26,271,0.7712,0.25,nc,nc72183201,2017-02-03T09:36:16.547,"91km W of Ferndale, California",earthquake,2.22,18.8,0.107,31,reviewed,nc,nc
2014-03-12T07:49:38.100,40.6535,-125.2478333,23.627,2.91,md,37,298,0.7153,0.19,nc,nc72183356,2017-02-03T09:38:39.795,"83km W of Ferndale, California",earthquake,1.69,12.8,0.136,31,reviewed,nc,nc
2014-03-13T12:36:44.200,40.4085,-125.3858333,14.612,2.83,md,28,279,0.8018,0.3,nc,nc72184276,2017-02-03T09:53:34.867,"96km W of Ferndale, California",earthquake,7.78,9.43,0.128,42,reviewed,nc,nc
2014-03-13T18:47:36.020,40.3333333,-124.5996667,20.065,2.57,md,34,232,0.2414,0.15,nc,nc72184436,2017-02-03T09:55:37.420,"39km SW of Ferndale, California",earthquake,1.13,0.35,0.124,35,reviewed,nc,nc
2014-03-13T23:27:46.290,40.5415,-125.3041667,22.142,2.9,mh,44,296,0.7396,0.32,nc,nc72184591,2017-02-03T09:58:26.278,"88km W of Ferndale, California",earthquake,8.01,19.69,,0,reviewed,nc,nc
2014-03-14T16:32:35.210,40.3481667,-124.6103333,19.005,4,mw,49,229,0.2441,0.14,nc,nc72185141,2017-03-17T23:11:00.166,"38km SW of Ferndale, California",earthquake,0.65,0.4,,13,reviewed,nc,nc
2014-03-18T10:33:59.280,40.6863333,-125.3328333,22.999,4.41,mw,29,271,0.7865,0.17,nc,nc72187346,2017-03-17T23:12:20.996,"91km W of Ferndale, California",earthquake,2.35,8.92,,9,reviewed,nc,nc
2014-03-19T00:54:20.100,40.3058333,-124.5038333,6.295,3.04,ml,26,232,0.1685,0.09,nc,nc72187616,2017-02-03T10:46:48.620,"36km SW of Ferndale, California",earthquake,0.58,0.4,0.179,13,reviewed,nc,nc
2014-03-19T02:32:46.380,40.3071667,-124.5278333,6.665,3.3,ml,28,240,0.1865,0.16,nc,nc72187661,2017-02-03T10:47:46.905,"37km SW of Ferndale, California",earthquake,0.76,0.55,0.135,20,reviewed,nc,nc
2014-03-19T02:56:59.110,40.3101667,-124.4965,6.875,2.53,md,21,241,0.1622,0.07,nc,nc72187681,2017-02-03T10:48:01.773,"35km SSW of Ferndale, California",earthquake,0.44,0.27,0.195,28,reviewed,nc,nc
2014-03-19T08:11:20.690,40.3336667,-124.5891667,21.685,2.5,md,25,237,0.2333,0.12,nc,nc72187796,2017-02-03T10:50:16.675,"38km SW of Ferndale, California",earthquake,0.93,0.5,0.197,23,reviewed,nc,nc
2014-03-19T09:05:54.220,40.307,-124.4968333,7.421,2.76,md,25,253,0.1631,0.18,nc,nc72187831,2017-02-03T10:50:59.910,"35km SSW of Ferndale, California",earthquake,0.86,0.52,0.186,43,reviewed,nc,nc
2014-03-19T09:44:03.680,40.307,-124.4788333,7.561,3.32,ml,26,251,0.1495,0.13,nc,nc72187851,2017-02-03T10:51:25.106,"35km SSW of Ferndale, California",earthquake,0.91,0.36,0.224,23,reviewed,nc,nc
2014-03-19T09:57:08.020,40.3068333,-124.5126667,6.939,3.95,mw,30,243,0.173,0.19,nc,nc72187866,2017-03-17T23:12:39.888,"36km SW of Ferndale, California",earthquake,0.53,0.48,,6,reviewed,nc,nc
2014-03-20T01:19:59.450,40.306,-124.4893333,7.471,2.87,md,28,241,0.1577,0.17,nc,nc72188301,2017-02-03T10:58:10.414,"35km SSW of Ferndale, California",earthquake,0.47,0.35,0.232,56,reviewed,nc,nc
2014-03-20T13:41:19.630,40.678,-125.2803333,23.662,2.83,md,28,276,0.745,0.26,nc,nc72188531,2017-02-03T11:01:58.585,"86km W of Ferndale, California",earthquake,2.21,16.9,0.163,35,reviewed,nc,nc
2014-03-20T15:54:18.440,40.3075,-124.4838333,7.651,2.63,md,26,241,0.1532,0.16,nc,nc72188586,2017-02-03T11:02:50.290,"35km SSW of Ferndale, California",earthquake,0.57,0.51,0.145,40,reviewed,nc,nc
2014-03-20T17:07:15.880,40.3143333,-124.4725,6.851,2.59,ml,23,249,0.1441,0.06,nc,nc71081449,2017-02-03T11:03:00.154,"34km SSW of Ferndale, California",earthquake,0.76,0.31,0.28,4,reviewed,nc,nc
2014-03-20T17:07:20.840,40.2978333,-124.4998333,3.813,3.22,ml,27,230,0.1667,0.11,nc,nc72188626,2017-02-03T11:03:11.390,"36km SSW of Ferndale, California",earthquake,0.22,0.53,0.161,20,reviewed,nc,nc
2014-03-20T18:41:34.420,40.3086667,-124.4801667,8.531,2.58,md,26,241,0.1505,0.16,nc,nc72185210,2017-02-03T11:04:01.458,"34km SSW of Ferndale, California",earthquake,0.91,0.42,0.177,44,reviewed,nc,nc
2014-03-21T10:58:31.670,40.6208333,-125.3771667,19.449,2.88,md,40,266,0.8045,0.3,nc,nc72185795,2017-02-03T11:09:24.875,"94km W of Ferndale, California",earthquake,5.5,10.99,0.162,30,reviewed,nc,nc
2014-03-21T14:37:36.360,40.665,-125.3393333,21.039,3.79,ml,79,256,0.7856,0.18,nc,nc72185850,2017-03-17T23:11:32.594,"91km W of Ferndale, California",earthquake,1.76,3.9,0.219,34,reviewed,nc,nc
2014-03-24T12:39:18.560,40.4933333,-124.7706667,21.019,2.56,md,23,263,0.3306,0.15,nc,nc72187995,2017-02-03T11:41:13.660,"43km WSW of Ferndale, California",earthquake,0.71,0.77,0.23,25,reviewed,nc,nc
2014-03-24T15:51:30.080,40.5451667,-125.2315,19.029,2.7,md,23,289,0.6847,0.18,nc,nc72188085,2017-02-03T11:42:28.061,"82km W of Ferndale, California",earthquake,4.42,6.94,0.251,26,reviewed,nc,nc
2014-03-26T02:07:17.320,40.5543333,-125.2306667,7.279,2.74,md,28,296,0.6847,0.27,nc,nc72188960,2017-02-03T11:54:38.878,"81km W of Ferndale, California",earthquake,6.22,5.8,0.144,29,reviewed,nc,nc
2014-03-26T08:42:08.490,40.383,-124.7461667,16.511,2.62,md,33,252,0.3252,0.25,nc,nc72189095,2017-02-03T11:57:13.398,"46km WSW of Ferndale, California",earthquake,0.77,0.74,0.179,36,reviewed,nc,nc
2014-03-28T02:32:55.000,40.4381667,-125.8856667,18.732,2.83,ml,39,278,1.181,0.15,nc,nc72189875,2017-02-03T12:09:37.156,"138km W of Ferndale, California",earthquake,2.39,6.22,0.178,6,reviewed,nc,nc
2014-03-28T23:47:29.980,40.3018333,-124.4773333,10.071,2.84,md,10,270,0.1486,0.05,nc,nc72190295,2017-02-03T12:16:49.619,"35km SSW of Ferndale, California",earthquake,0.61,0.46,0.302,18,reviewed,nc,nc
2014-03-29T01:20:33.990,40.6741667,-125.164,25.781,2.87,md,20,304,0.6595,0.15,nc,nc72190330,2017-02-03T12:17:21.143,"76km W of Ferndale, California",earthquake,1.61,12.59,0.184,23,reviewed,nc,nc
2014-03-30T21:35:02.290,40.188,-125.0973333,-0.109,2.58,md,23,290,0.636,0.29,nc,nc72191265,2017-02-03T12:32:08.132,"82km WSW of Ferndale, California",earthquake,2.02,0.91,0.201,27,reviewed,nc,nc
2014-04-04T01:55:46.550,40.4413333,-125.8388333,21.302,2.75,md,25,291,1.145,0.27,nc,nc72193295,2017-02-03T13:04:28.315,"134km W of Ferndale, California",earthquake,7.08,14.14,0.21,17,reviewed,nc,nc
